,BANK_ID,REPORT_DATE,DT_REPORT,STATEMENT_TYPE,CATEGORY_TYPE,CATEGORY_CODE,ORIGINAL_CATEGORY,PREVIOUS_VALUE,CURRENT_VALUE,CURR_ID,FILE_NAME,DATA_SOURCE,EXTRACTION_DATE
8,2,2015-03-31,2015-03-31,INCOME_STATEMENT,INCOME,9,Neto të hyrat (shpenzimet) tjera operative,-24352,-5715,1,pcb_is_31.03.2015.pdf,ProCredit Bank,2026-03-18
1358,2,2015-06-30,2015-06-30,BALANCE_SHEET,BALANCE,20,Paraja e gatshme dhe gjendja me BQK-në,0,132609,1,pcb_bs_30.06.2015.pdf,ProCredit Bank,2026-03-18
1359,2,2015-06-30,2015-06-30,BALANCE_SHEET,BALANCE,21,Kërkesat ndaj bankave,0,138375,1,pcb_bs_30.06.2015.pdf,ProCredit Bank,2026-03-18
1360,2,2015-06-30,2015-06-30,BALANCE_SHEET,BALANCE,22,Bonot e thesarit,9627,15176,1,pcb_bs_30.06.2015.pdf,ProCredit Bank,2026-03-18
1361,2,2015-06-30,2015-06-30,BALANCE_SHEET,BALANCE,23,Investimet në letra me vlerë,87009,80765,1,pcb_bs_30.06.2015.pdf,ProCredit Bank,2026-03-18
1362,2,2015-06-30,2015-06-30,BALANCE_SHEET,BALANCE,26,Kreditë dhe paradhëniet ndaj klientëve,0,417656,1,pcb_bs_30.06.2015.pdf,ProCredit Bank,2026-03-18
1363,2,2015-06-30,2015-06-30,BALANCE_SHEET,BALANCE,27,Patundshmëritë dhe pajisjet,0,14118,1,pcb_bs_30.06.2015.pdf,ProCredit Bank,2026-03-18
1364,2,2015-06-30,2015-06-30,BALANCE_SHEET,BALANCE,28,Pasuritë e paprekshme,0,987,1,pcb_bs_30.06.2015.pdf,ProCredit Bank,2026-03-18
1365,2,2015-06-30,2015-06-30,BALANCE_SHEET,BALANCE,29,Pasuritë tatimore të shtyra,0,1,1,pcb_bs_30.06.2015.pdf,ProCredit Bank,2026-03-18
1366,2,2015-06-30,2015-06-30,BALANCE_SHEET,BALANCE,30,Pasuritë tjera,8175,8633,1,pcb_bs_30.06.2015.pdf,ProCredit Bank,2026-03-18
1367,2,2015-06-30,2015-06-30,BALANCE_SHEET,BALANCE,31,Gjithsej pasuritë,808557,779114,1,pcb_bs_30.06.2015.pdf,ProCredit Bank,2026-03-18
1368,2,2015-06-30,2015-06-30,BALANCE_SHEET,BALANCE,32,Depozitat e klientëve,0,680896,1,pcb_bs_30.06.2015.pdf,ProCredit Bank,2026-03-18
1369,2,2015-06-30,2015-06-30,BALANCE_SHEET,BALANCE,33,Detyrimet ndaj bankave,0,407,1,pcb_bs_30.06.2015.pdf,ProCredit Bank,2026-03-18
1370,2,2015-06-30,2015-06-30,BALANCE_SHEET,BALANCE,34,Fondet tjera të huazuara,0,14545,1,pcb_bs_30.06.2015.pdf,ProCredit Bank,2026-03-18
1371,2,2015-06-30,2015-06-30,BALANCE_SHEET,BALANCE,35,Detyrimet tatimore të shtyra,269,260,1,pcb_bs_30.06.2015.pdf,ProCredit Bank,2026-03-18
1372,2,2015-06-30,2015-06-30,BALANCE_SHEET,BALANCE,36,Detyrimet tjera,12843,14529,1,pcb_bs_30.06.2015.pdf,ProCredit Bank,2026-03-18
1373,2,2015-06-30,2015-06-30,BALANCE_SHEET,BALANCE,37,Gjithsej detyrimet,708961,692207,1,pcb_bs_30.06.2015.pdf,ProCredit Bank,2026-03-18
1374,2,2015-06-30,2015-06-30,BALANCE_SHEET,BALANCE,38,Kapitali aksionar,0,65550,1,pcb_bs_30.06.2015.pdf,ProCredit Bank,2026-03-18
1375,2,2015-06-30,2015-06-30,BALANCE_SHEET,BALANCE,40,Rezervat e kapitalit,0,511,1,pcb_bs_30.06.2015.pdf,ProCredit Bank,2026-03-18
1376,2,2015-06-30,2015-06-30,BALANCE_SHEET,BALANCE,41,Fitimi i mbajtur/(humbja) nga vitet paraprake,0,6215,1,pcb_bs_30.06.2015.pdf,ProCredit Bank,2026-03-18
1377,2,2015-06-30,2015-06-30,BALANCE_SHEET,BALANCE,42,Fitimi/(humbja) e vitit aktual,0,7232,1,pcb_bs_30.06.2015.pdf,ProCredit Bank,2026-03-18
