BALANCE_CATEGORY,PREVIOUS_BALANCE_VALUE,CURRENT_BALANCE_VALUE,DT_REPORT,FILE_NAME,CATEGORY_CODE,BANK_ID,STATEMENT_TYPE
Depozitat e klientëve,155015.0,160380.0,2015-03-31,be_bs_31.03.2015.pdf,32,3,BALANCE_SHEET
Detyrimet ndaj bankave,0.0,0.0,2015-03-31,be_bs_31.03.2015.pdf,33,3,BALANCE_SHEET
Fondet tjera të huazuara,1000.0,1000.0,2015-03-31,be_bs_31.03.2015.pdf,34,3,BALANCE_SHEET
Detyrimet tatimore të shtyra,0.0,0.0,2015-03-31,be_bs_31.03.2015.pdf,35,3,BALANCE_SHEET
Detyrimet tjera,3128.0,3271.0,2015-03-31,be_bs_31.03.2015.pdf,36,3,BALANCE_SHEET
Gjithsej detyrimet,159143.0,164651.0,2015-03-31,be_bs_31.03.2015.pdf,37,3,BALANCE_SHEET
Kapitali aksionar,14779.0,14779.0,2015-03-31,be_bs_31.03.2015.pdf,38,3,BALANCE_SHEET
Rezervat e kapitalit,102.0,102.0,2015-03-31,be_bs_31.03.2015.pdf,40,3,BALANCE_SHEET
Fitimi i mbajtur /(humbja) nga vitet paraprake,-2268.0,-1327.0,2015-03-31,be_bs_31.03.2015.pdf,41,3,BALANCE_SHEET
Fitimi/(humbja) e vitit aktual,941.0,551.0,2015-03-31,be_bs_31.03.2015.pdf,42,3,BALANCE_SHEET
Përbërësit tjerë të ekuitetit,0.0,0.0,2015-03-31,be_bs_31.03.2015.pdf,43,3,BALANCE_SHEET
Gjithsej  ekuiteti i aksionarëve,13554.0,14105.0,2015-03-31,be_bs_31.03.2015.pdf,44,3,BALANCE_SHEET
Gjithsej  detyrimet  dhe ekuiteti i aksionarëve,172697.0,178756.0,2015-03-31,be_bs_31.03.2015.pdf,45,3,BALANCE_SHEET
Paraja e gatshme dhe gjendja me BQK-në,25480.0,30871.0,2016-03-31,be_bs_31.03.2016.pdf,20,3,BALANCE_SHEET
Kërkesat ndaj bankave,7489.0,7638.0,2016-03-31,be_bs_31.03.2016.pdf,21,3,BALANCE_SHEET
Bonot e thesarit,19554.0,13889.0,2016-03-31,be_bs_31.03.2016.pdf,22,3,BALANCE_SHEET
Investimet në letra me vlerë,2056.0,7146.0,2016-03-31,be_bs_31.03.2016.pdf,23,3,BALANCE_SHEET
Kreditë dhe paradhëniet ndaj klientëve,122077.0,124610.0,2016-03-31,be_bs_31.03.2016.pdf,26,3,BALANCE_SHEET
Patundshmëritë dhe pajisjet,6226.0,6194.0,2016-03-31,be_bs_31.03.2016.pdf,27,3,BALANCE_SHEET
Pasuritë e paprekshme,271.0,252.0,2016-03-31,be_bs_31.03.2016.pdf,28,3,BALANCE_SHEET
Pasuritë tatimore të shtyra,0.0,0.0,2016-03-31,be_bs_31.03.2016.pdf,29,3,BALANCE_SHEET
Pasuritë tjera,766.0,1550.0,2016-03-31,be_bs_31.03.2016.pdf,30,3,BALANCE_SHEET
Gjithsej pasuritë,183919.0,192150.0,2016-03-31,be_bs_31.03.2016.pdf,31,3,BALANCE_SHEET
Depozitat e klientëve,163751.0,168327.0,2016-03-31,be_bs_31.03.2016.pdf,32,3,BALANCE_SHEET
Detyrimet ndaj bankave,1393.0,1328.0,2016-03-31,be_bs_31.03.2016.pdf,33,3,BALANCE_SHEET
Fondet tjera të huazuara,1050.0,1000.0,2016-03-31,be_bs_31.03.2016.pdf,34,3,BALANCE_SHEET
Detyrimet tatimore të shtyra,0.0,0.0,2016-03-31,be_bs_31.03.2016.pdf,35,3,BALANCE_SHEET
Detyrimet tjera,847.0,3192.0,2016-03-31,be_bs_31.03.2016.pdf,36,3,BALANCE_SHEET
Gjithsej detyrimet,167041.0,173847.0,2016-03-31,be_bs_31.03.2016.pdf,37,3,BALANCE_SHEET
Kapitali aksionar,14778.0,14779.0,2016-03-31,be_bs_31.03.2016.pdf,38,3,BALANCE_SHEET
Rezervat e kapitalit,102.0,102.0,2016-03-31,be_bs_31.03.2016.pdf,40,3,BALANCE_SHEET
Fitimi i mbajtur/(humbja) nga vitet paraprake,-1712.0,1998.0,2016-03-31,be_bs_31.03.2016.pdf,41,3,BALANCE_SHEET
Fitimi/(humbja) e vitit aktual,3710.0,1416.0,2016-03-31,be_bs_31.03.2016.pdf,42,3,BALANCE_SHEET
Përbërësit tjerë të ekuitetit,0.0,8.0,2016-03-31,be_bs_31.03.2016.pdf,43,3,BALANCE_SHEET
Gjithsej ekuiteti i aksionarëve,16878.0,18303.0,2016-03-31,be_bs_31.03.2016.pdf,44,3,BALANCE_SHEET
Gjithsej detyrimet dhe ekuiteti i aksionarëve,183919.0,192150.0,2016-03-31,be_bs_31.03.2016.pdf,45,3,BALANCE_SHEET
,0.0,0.0,2017-03-31,be_bs_31.03.2017.pdf,,3,BALANCE_SHEET
Paraja e gatshme dhe gjendja me BQK-në,45058.0,41707.0,2017-03-31,be_bs_31.03.2017.pdf,20,3,BALANCE_SHEET
Kërkesat ndaj bankave,7922.0,10229.0,2017-03-31,be_bs_31.03.2017.pdf,21,3,BALANCE_SHEET
Bonot e thesarit,11695.0,13365.0,2017-03-31,be_bs_31.03.2017.pdf,22,3,BALANCE_SHEET
Investimet në letra me vlerë,13075.0,12626.0,2017-03-31,be_bs_31.03.2017.pdf,23,3,BALANCE_SHEET
Kreditë dhe paradhëniet ndaj klientëve,137926.0,141241.0,2017-03-31,be_bs_31.03.2017.pdf,26,3,BALANCE_SHEET
Patundshmëritë dhe pajisjet,6089.0,6012.0,2017-03-31,be_bs_31.03.2017.pdf,27,3,BALANCE_SHEET
Pasuritë e paprekshme,395.0,417.0,2017-03-31,be_bs_31.03.2017.pdf,28,3,BALANCE_SHEET
Pasuritë tatimore të shtyra,0.0,0.0,2017-03-31,be_bs_31.03.2017.pdf,29,3,BALANCE_SHEET
Pasuritë tjera,844.0,696.0,2017-03-31,be_bs_31.03.2017.pdf,30,3,BALANCE_SHEET
Gjithsej pasuritë,223004.0,226291.0,2017-03-31,be_bs_31.03.2017.pdf,31,3,BALANCE_SHEET
Detyrime ndaj klientëve,197708.0,199938.0,2017-03-31,be_bs_31.03.2017.pdf,32,3,BALANCE_SHEET
Detyrime ndaj bankave,2196.0,2027.0,2017-03-31,be_bs_31.03.2017.pdf,33,3,BALANCE_SHEET
Fondet tjera të huazuara,1050.0,1069.0,2017-03-31,be_bs_31.03.2017.pdf,34,3,BALANCE_SHEET
Detyrimet tatimore të shtyra,0.0,0.0,2017-03-31,be_bs_31.03.2017.pdf,35,3,BALANCE_SHEET
Detyrimet tjera,611.0,625.0,2017-03-31,be_bs_31.03.2017.pdf,36,3,BALANCE_SHEET
Gjithsej detyrimet,201565.0,203659.0,2017-03-31,be_bs_31.03.2017.pdf,37,3,BALANCE_SHEET
Kapitali aksionar,16777.0,16777.0,2017-03-31,be_bs_31.03.2017.pdf,38,3,BALANCE_SHEET
Rezervat e kapitalit,102.0,102.0,2017-03-31,be_bs_31.03.2017.pdf,40,3,BALANCE_SHEET
Fitimi i mbajtur/(humbja) nga vitet paraprake,0.0,4560.0,2017-03-31,be_bs_31.03.2017.pdf,41,3,BALANCE_SHEET
Fitimi/(humbja) e vitit aktual,4560.0,1193.0,2017-03-31,be_bs_31.03.2017.pdf,42,3,BALANCE_SHEET
Përbërësit tjerë të ekuitetit,0.0,0.0,2017-03-31,be_bs_31.03.2017.pdf,43,3,BALANCE_SHEET
Gjithsej ekuiteti i aksionarëve,21439.0,22631.0,2017-03-31,be_bs_31.03.2017.pdf,44,3,BALANCE_SHEET
Gjithsej detyrimet dhe ekuiteti i aksionarëve,223004.0,226291.0,2017-03-31,be_bs_31.03.2017.pdf,45,3,BALANCE_SHEET
,0.0,0.0,2018-03-31,be_bs_31.03.2018.pdf,,3,BALANCE_SHEET
Paraja e gatshme dhe gjendja me BQK-në,40416.0,47555.0,2018-03-31,be_bs_31.03.2018.pdf,20,3,BALANCE_SHEET
Kërkesat ndaj bankave,7025.0,13192.0,2018-03-31,be_bs_31.03.2018.pdf,21,3,BALANCE_SHEET
Bonot e thesarit,10580.0,7239.0,2018-03-31,be_bs_31.03.2018.pdf,22,3,BALANCE_SHEET
Investimet në letra me vlerë,15876.0,13440.0,2018-03-31,be_bs_31.03.2018.pdf,23,3,BALANCE_SHEET
Kreditë dhe paradhëniet ndaj klientëve,157851.0,160879.0,2018-03-31,be_bs_31.03.2018.pdf,26,3,BALANCE_SHEET
Patundshmëritë dhe pajisjet,6360.0,6257.0,2018-03-31,be_bs_31.03.2018.pdf,27,3,BALANCE_SHEET
Pasuritë e paprekshme,514.0,505.0,2018-03-31,be_bs_31.03.2018.pdf,28,3,BALANCE_SHEET
Pasuritë tatimore të shtyra,0.0,0.0,2018-03-31,be_bs_31.03.2018.pdf,29,3,BALANCE_SHEET
Pasuritë tjera,703.0,664.0,2018-03-31,be_bs_31.03.2018.pdf,30,3,BALANCE_SHEET
Gjithsej pasuritë,239325.0,249730.0,2018-03-31,be_bs_31.03.2018.pdf,31,3,BALANCE_SHEET
Depozitat e klientëve,209447.0,218726.0,2018-03-31,be_bs_31.03.2018.pdf,32,3,BALANCE_SHEET
Detyrimet ndaj bankave,2048.0,2056.0,2018-03-31,be_bs_31.03.2018.pdf,33,3,BALANCE_SHEET
Fondet tjera të huazuara,1050.0,1069.0,2018-03-31,be_bs_31.03.2018.pdf,34,3,BALANCE_SHEET
Detyrimet tatimore të shtyra,0.0,0.0,2018-03-31,be_bs_31.03.2018.pdf,35,3,BALANCE_SHEET
Detyrimet tjera,619.0,723.0,2018-03-31,be_bs_31.03.2018.pdf,36,3,BALANCE_SHEET
Gjithsej detyrimet,213164.0,222574.0,2018-03-31,be_bs_31.03.2018.pdf,37,3,BALANCE_SHEET
Kapitali aksionar,21337.0,21337.0,2018-03-31,be_bs_31.03.2018.pdf,38,3,BALANCE_SHEET
Rezervat e kapitalit,118.0,13.0,2018-03-31,be_bs_31.03.2018.pdf,40,3,BALANCE_SHEET
Fitimi i mbajtur/(humbja) nga vitet paraprake,0.0,4706.0,2018-03-31,be_bs_31.03.2018.pdf,41,3,BALANCE_SHEET
Fitimi/(humbja) e vitit aktual,4706.0,1100.0,2018-03-31,be_bs_31.03.2018.pdf,42,3,BALANCE_SHEET
Përbërësit tjerë të ekuitetit,0.0,0.0,2018-03-31,be_bs_31.03.2018.pdf,43,3,BALANCE_SHEET
Gjithsej ekuiteti i aksionarëve,26161.0,27156.0,2018-03-31,be_bs_31.03.2018.pdf,44,3,BALANCE_SHEET
Gjithsej detyrimet dhe ekuiteti i aksionarëve,239325.0,249730.0,2018-03-31,be_bs_31.03.2018.pdf,45,3,BALANCE_SHEET
,0.0,0.0,2019-03-31,be_bs_31.03.2019.pdf,,3,BALANCE_SHEET
Paraja e gatshme dhe gjendja me BQK-në,64462.0,70052.0,2019-03-31,be_bs_31.03.2019.pdf,20,3,BALANCE_SHEET
Kërkesat ndaj bankave,12166.0,10021.0,2019-03-31,be_bs_31.03.2019.pdf,21,3,BALANCE_SHEET
Bonot e thesarit,5494.0,5022.0,2019-03-31,be_bs_31.03.2019.pdf,22,3,BALANCE_SHEET
Investimet në letra me vlerë,20002.0,20006.0,2019-03-31,be_bs_31.03.2019.pdf,23,3,BALANCE_SHEET
Kreditë dhe paradhëniet ndaj klientëve,170721.0,171922.0,2019-03-31,be_bs_31.03.2019.pdf,26,3,BALANCE_SHEET
Patundshmëritë dhe pajisjet,6210.0,6181.0,2019-03-31,be_bs_31.03.2019.pdf,27,3,BALANCE_SHEET
Pasuritë e paprekshme,568.0,616.0,2019-03-31,be_bs_31.03.2019.pdf,28,3,BALANCE_SHEET
Pasuritë tatimore të shtyra,0.0,0.0,2019-03-31,be_bs_31.03.2019.pdf,29,3,BALANCE_SHEET
Pasuritë tjera,1490.0,1519.0,2019-03-31,be_bs_31.03.2019.pdf,30,3,BALANCE_SHEET
Gjithsej pasuritë,281113.0,285339.0,2019-03-31,be_bs_31.03.2019.pdf,31,3,BALANCE_SHEET
Depozitat e klientëve,248181.0,251283.0,2019-03-31,be_bs_31.03.2019.pdf,32,3,BALANCE_SHEET
Detyrimet ndaj bankave,2091.0,2062.0,2019-03-31,be_bs_31.03.2019.pdf,33,3,BALANCE_SHEET
Fondet tjera të huazuara,1050.0,1069.0,2019-03-31,be_bs_31.03.2019.pdf,34,3,BALANCE_SHEET
Detyrimet tatimore të shtyra,0.0,0.0,2019-03-31,be_bs_31.03.2019.pdf,35,3,BALANCE_SHEET
Detyrimet tjera,430.0,463.0,2019-03-31,be_bs_31.03.2019.pdf,36,3,BALANCE_SHEET
Gjithsej detyrimet,251752.0,254877.0,2019-03-31,be_bs_31.03.2019.pdf,37,3,BALANCE_SHEET
Kapitali aksionar,24544.0,24544.0,2019-03-31,be_bs_31.03.2019.pdf,38,3,BALANCE_SHEET
Rezervat e kapitalit,100.0,143.0,2019-03-31,be_bs_31.03.2019.pdf,40,3,BALANCE_SHEET
Fitimi i mbajtur/(humbja) nga vitet paraprake,0.0,4718.0,2019-03-31,be_bs_31.03.2019.pdf,41,3,BALANCE_SHEET
Fitimi/(humbja) e vitit aktual,4718.0,1058.0,2019-03-31,be_bs_31.03.2019.pdf,42,3,BALANCE_SHEET
Përbërësit tjerë të ekuitetit,0.0,0.0,2019-03-31,be_bs_31.03.2019.pdf,43,3,BALANCE_SHEET
Gjithsej ekuiteti i aksionarëve,29361.0,30463.0,2019-03-31,be_bs_31.03.2019.pdf,44,3,BALANCE_SHEET
Gjithsej detyrimet dhe ekuiteti i aksionarëve,281113.0,285339.0,2019-03-31,be_bs_31.03.2019.pdf,45,3,BALANCE_SHEET
,0.0,0.0,2020-03-31,be_bs_31.03.2020.pdf,,3,BALANCE_SHEET
Paraja e gatshme dhe gjendja me BQK-në,51990.0,44407.0,2020-03-31,be_bs_31.03.2020.pdf,20,3,BALANCE_SHEET
Kërkesat ndaj bankave,14163.0,13302.0,2020-03-31,be_bs_31.03.2020.pdf,21,3,BALANCE_SHEET
Bonot e thesarit,5218.0,0.0,2020-03-31,be_bs_31.03.2020.pdf,22,3,BALANCE_SHEET
Investimet në letra me vlerë,29883.0,35577.0,2020-03-31,be_bs_31.03.2020.pdf,23,3,BALANCE_SHEET
Kreditë dhe paradhëniet ndaj klientëve,208570.0,213370.0,2020-03-31,be_bs_31.03.2020.pdf,26,3,BALANCE_SHEET
Patundshmëritë dhe pajisjet,9925.0,7224.0,2020-03-31,be_bs_31.03.2020.pdf,27,3,BALANCE_SHEET
Pasuritë e paprekshme,565.0,492.0,2020-03-31,be_bs_31.03.2020.pdf,28,3,BALANCE_SHEET
Pasuritë tatimore të shtyra,0.0,0.0,2020-03-31,be_bs_31.03.2020.pdf,29,3,BALANCE_SHEET
Pasuritë tjera,2187.0,2776.0,2020-03-31,be_bs_31.03.2020.pdf,30,3,BALANCE_SHEET
Gjithsej pasuritë,322501.0,317148.0,2020-03-31,be_bs_31.03.2020.pdf,31,3,BALANCE_SHEET
Depozitat e klientëve,282683.0,278694.0,2020-03-31,be_bs_31.03.2020.pdf,32,3,BALANCE_SHEET
Detyrimet ndaj bankave,2100.0,2102.0,2020-03-31,be_bs_31.03.2020.pdf,33,3,BALANCE_SHEET
Fondet tjera të huazuara,1050.0,1069.0,2020-03-31,be_bs_31.03.2020.pdf,34,3,BALANCE_SHEET
Detyrimet tatimore të shtyra,0.0,0.0,2020-03-31,be_bs_31.03.2020.pdf,35,3,BALANCE_SHEET
Detyrimet tjera,3222.0,648.0,2020-03-31,be_bs_31.03.2020.pdf,36,3,BALANCE_SHEET
Gjithsej detyrimet,289055.0,282513.0,2020-03-31,be_bs_31.03.2020.pdf,37,3,BALANCE_SHEET
Kapitali aksionar,27761.0,27761.0,2020-03-31,be_bs_31.03.2020.pdf,38,3,BALANCE_SHEET
Rezervat e kapitalit,324.0,227.0,2020-03-31,be_bs_31.03.2020.pdf,40,3,BALANCE_SHEET
Fitimi i mbajtur/(humbja) nga vitet paraprake,0.0,5403.0,2020-03-31,be_bs_31.03.2020.pdf,41,3,BALANCE_SHEET
Fitimi/(humbja) e vitit aktual,5361.0,1243.0,2020-03-31,be_bs_31.03.2020.pdf,42,3,BALANCE_SHEET
Përbërësit tjerë të ekuitetit,0.0,0.0,2020-03-31,be_bs_31.03.2020.pdf,43,3,BALANCE_SHEET
Gjithsej ekuiteti i aksionarëve,33446.0,34635.0,2020-03-31,be_bs_31.03.2020.pdf,44,3,BALANCE_SHEET
Gjithsej detyrimet dhe ekuiteti i aksionarëve,322501.0,317148.0,2020-03-31,be_bs_31.03.2020.pdf,45,3,BALANCE_SHEET
,0.0,0.0,2021-03-31,be_bs_31.03.2021.pdf,,3,BALANCE_SHEET
Paraja e gatshme dhe gjendja me BQK-në,69657.0,51898.0,2021-03-31,be_bs_31.03.2021.pdf,20,3,BALANCE_SHEET
Kërkesat ndaj bankave,12733.0,18066.0,2021-03-31,be_bs_31.03.2021.pdf,21,3,BALANCE_SHEET
Bonot e thesarit,0.0,0.0,2021-03-31,be_bs_31.03.2021.pdf,22,3,BALANCE_SHEET
Investimet në letra me vlerë,25365.0,39.032,2021-03-31,be_bs_31.03.2021.pdf,23,3,BALANCE_SHEET
Kreditë dhe paradhëniet ndaj klientëve,247123.0,259524.0,2021-03-31,be_bs_31.03.2021.pdf,26,3,BALANCE_SHEET
Patundshmëritë dhe pajisjet,8768.0,8361.0,2021-03-31,be_bs_31.03.2021.pdf,27,3,BALANCE_SHEET
Pasuritë e paprekshme,2813.0,690.0,2021-03-31,be_bs_31.03.2021.pdf,28,3,BALANCE_SHEET
Pasuritë tatimore të shtyra,0.0,0.0,2021-03-31,be_bs_31.03.2021.pdf,29,3,BALANCE_SHEET
Pasuritë tjera,1423.0,3751.0,2021-03-31,be_bs_31.03.2021.pdf,30,3,BALANCE_SHEET
Gjithsej pasuritë,367882.0,381322.0,2021-03-31,be_bs_31.03.2021.pdf,31,3,BALANCE_SHEET
Depozitat e klientëve,330281.0,342329.0,2021-03-31,be_bs_31.03.2021.pdf,32,3,BALANCE_SHEET
Detyrimet ndaj bankave,2080.0,2082.0,2021-03-31,be_bs_31.03.2021.pdf,33,3,BALANCE_SHEET
Fondet tjera të huazuara,0.0,0.0,2021-03-31,be_bs_31.03.2021.pdf,34,3,BALANCE_SHEET
Detyrimet tatimore të shtyra,0.0,0.0,2021-03-31,be_bs_31.03.2021.pdf,35,3,BALANCE_SHEET
Detyrimet tjera,2189.0,2326.0,2021-03-31,be_bs_31.03.2021.pdf,36,3,BALANCE_SHEET
Gjithsej detyrimet,334550.0,346737.0,2021-03-31,be_bs_31.03.2021.pdf,37,3,BALANCE_SHEET
Kapitali aksionar,29.442,29422.0,2021-03-31,be_bs_31.03.2021.pdf,38,3,BALANCE_SHEET
Rezervat e kapitalit,-99.0,-88.0,2021-03-31,be_bs_31.03.2021.pdf,40,3,BALANCE_SHEET
Fitimi/(humbja) e vitit aktual,4.009,1066.0,2021-03-31,be_bs_31.03.2021.pdf,42,3,BALANCE_SHEET
Përbërësit tjerë të ekuitetit,0.0,0.0,2021-03-31,be_bs_31.03.2021.pdf,43,3,BALANCE_SHEET
Gjithsej ekuiteti i aksionarëve,33332.0,34585.0,2021-03-31,be_bs_31.03.2021.pdf,44,3,BALANCE_SHEET
Gjithsej detyrimet dhe ekuiteti i aksionarëve,367882.0,381322.0,2021-03-31,be_bs_31.03.2021.pdf,45,3,BALANCE_SHEET
,0.0,0.0,2022-03-31,be_bs_31.03.2022.pdf,,3,BALANCE_SHEET
Paraja e gatshme dhe gjendja me BQK-në,91928.0,55448.0,2022-03-31,be_bs_31.03.2022.pdf,20,3,BALANCE_SHEET
Kërkesat ndaj bankave,15695.0,17122.0,2022-03-31,be_bs_31.03.2022.pdf,21,3,BALANCE_SHEET
Bonot e thesarit,0.0,0.0,2022-03-31,be_bs_31.03.2022.pdf,22,3,BALANCE_SHEET
Investimet në letra me vlerë,5000.0,5010.0,2022-03-31,be_bs_31.03.2022.pdf,23,3,BALANCE_SHEET
Kreditë dhe paradhëniet ndaj klientëve,329296.0,336354.0,2022-03-31,be_bs_31.03.2022.pdf,26,3,BALANCE_SHEET
Patundshmëritë dhe pajisjet,13796.0,14036.0,2022-03-31,be_bs_31.03.2022.pdf,27,3,BALANCE_SHEET
Pasuritë e paprekshme,792.0,815.0,2022-03-31,be_bs_31.03.2022.pdf,28,3,BALANCE_SHEET
Pasuritë tatimore të shtyra,0.0,0.0,2022-03-31,be_bs_31.03.2022.pdf,29,3,BALANCE_SHEET
Pasuritë tjera,4277.0,4853.0,2022-03-31,be_bs_31.03.2022.pdf,30,3,BALANCE_SHEET
Gjithsej pasuritë,460784.0,433639.0,2022-03-31,be_bs_31.03.2022.pdf,31,3,BALANCE_SHEET
Depozitat e klientëve,411106.0,380977.0,2022-03-31,be_bs_31.03.2022.pdf,32,3,BALANCE_SHEET
Detyrimet ndaj bankave,1086.0,1088.0,2022-03-31,be_bs_31.03.2022.pdf,33,3,BALANCE_SHEET
Fondet tjera të huazuara,0.0,0.0,2022-03-31,be_bs_31.03.2022.pdf,34,3,BALANCE_SHEET
Detyrimet tatimore të shtyra,0.0,0.0,2022-03-31,be_bs_31.03.2022.pdf,35,3,BALANCE_SHEET
Detyrimet tjera,3402.0,3479.0,2022-03-31,be_bs_31.03.2022.pdf,36,3,BALANCE_SHEET
Gjithsej detyrimet,415595.0,385544.0,2022-03-31,be_bs_31.03.2022.pdf,37,3,BALANCE_SHEET
Kapitali aksionar,29422.0,29422.0,2022-03-31,be_bs_31.03.2022.pdf,38,3,BALANCE_SHEET
Rezervat e kapitalit,4680.0,4688.0,2022-03-31,be_bs_31.03.2022.pdf,40,3,BALANCE_SHEET
Fitimi i mbajtur/(humbja) nga vitet paraprake,4009.0,11087.0,2022-03-31,be_bs_31.03.2022.pdf,41,3,BALANCE_SHEET
Fitimi/(humbja) e vitit aktual,7078.0,2897.0,2022-03-31,be_bs_31.03.2022.pdf,42,3,BALANCE_SHEET
Përbërësit tjerë të ekuitetit,0.0,0.0,2022-03-31,be_bs_31.03.2022.pdf,43,3,BALANCE_SHEET
Gjithsej ekuiteti i aksionarëve,45189.0,48094.0,2022-03-31,be_bs_31.03.2022.pdf,44,3,BALANCE_SHEET
Gjithsej detyrimet dhe ekuiteti i aksionarëve,460784.0,433639.0,2022-03-31,be_bs_31.03.2022.pdf,45,3,BALANCE_SHEET
,0.0,0.0,2023-03-31,be_bs_31.03.2023.pdf,,3,BALANCE_SHEET
Paraja e gatshme dhe gjendja me BQK-në,107408.0,59546.0,2023-03-31,be_bs_31.03.2023.pdf,20,3,BALANCE_SHEET
Kërkesat ndaj bankave,20181.0,18064.0,2023-03-31,be_bs_31.03.2023.pdf,21,3,BALANCE_SHEET
Bonot e thesarit,0.0,0.0,2023-03-31,be_bs_31.03.2023.pdf,22,3,BALANCE_SHEET
Investimet në letra me vlerë,28225.0,30860.0,2023-03-31,be_bs_31.03.2023.pdf,23,3,BALANCE_SHEET
Kreditë dhe paradhëniet ndaj klientëve,379892.0,408957.0,2023-03-31,be_bs_31.03.2023.pdf,26,3,BALANCE_SHEET
Patundshmëritë dhe pajisjet,14988.0,15299.0,2023-03-31,be_bs_31.03.2023.pdf,27,3,BALANCE_SHEET
Pasuritë e paprekshme,654.0,618.0,2023-03-31,be_bs_31.03.2023.pdf,28,3,BALANCE_SHEET
Pasuritë tatimore të shtyra,0.0,0.0,2023-03-31,be_bs_31.03.2023.pdf,29,3,BALANCE_SHEET
Pasuritë tjera,11718.0,11832.0,2023-03-31,be_bs_31.03.2023.pdf,30,3,BALANCE_SHEET
Gjithsej pasuritë,563066.0,545174.0,2023-03-31,be_bs_31.03.2023.pdf,31,3,BALANCE_SHEET
Depozitat e klientëve,505342.0,483101.0,2023-03-31,be_bs_31.03.2023.pdf,32,3,BALANCE_SHEET
Detyrimet ndaj bankave,93.0,801.0,2023-03-31,be_bs_31.03.2023.pdf,33,3,BALANCE_SHEET
Fondet tjera të huazuara,0.0,0.0,2023-03-31,be_bs_31.03.2023.pdf,34,3,BALANCE_SHEET
Detyrimet tatimore të shtyra,0.0,0.0,2023-03-31,be_bs_31.03.2023.pdf,35,3,BALANCE_SHEET
Detyrimet tjera,4363.0,4467.0,2023-03-31,be_bs_31.03.2023.pdf,36,3,BALANCE_SHEET
Gjithsej detyrimet,509798.0,488369.0,2023-03-31,be_bs_31.03.2023.pdf,37,3,BALANCE_SHEET
Kapitali aksionar,29422.0,29422.0,2023-03-31,be_bs_31.03.2023.pdf,38,3,BALANCE_SHEET
Rezervat e kapitalit,4739.0,4784.0,2023-03-31,be_bs_31.03.2023.pdf,40,3,BALANCE_SHEET
Fitimi i mbajtur/(humbja) nga vitet paraprake,9087.0,19107.0,2023-03-31,be_bs_31.03.2023.pdf,41,3,BALANCE_SHEET
Fitimi/(humbja) e vitit aktual,10020.0,3492.0,2023-03-31,be_bs_31.03.2023.pdf,42,3,BALANCE_SHEET
Përbërësit tjerë të ekuitetit,0.0,0.0,2023-03-31,be_bs_31.03.2023.pdf,43,3,BALANCE_SHEET
Gjithsej ekuiteti i aksionarëve,53268.0,56805.0,2023-03-31,be_bs_31.03.2023.pdf,44,3,BALANCE_SHEET
Gjithsej detyrimet dhe ekuiteti i aksionarëve,563066.0,545174.0,2023-03-31,be_bs_31.03.2023.pdf,45,3,BALANCE_SHEET
Paraja e gatshme dhe gjendja me BQK-në,87808.0,51096.0,2024-03-31,be_bs_31.03.2024.pdf,20,3,BALANCE_SHEET
Kërkesat ndaj bankave,40852.0,31013.0,2024-03-31,be_bs_31.03.2024.pdf,21,3,BALANCE_SHEET
Bonot e thesarit,0.0,0.0,2024-03-31,be_bs_31.03.2024.pdf,22,3,BALANCE_SHEET
Investimet në letra me vlerë,10605.0,50160.0,2024-03-31,be_bs_31.03.2024.pdf,23,3,BALANCE_SHEET
Kreditë dhe paradhëniet ndaj klientëve,441298.0,452265.0,2024-03-31,be_bs_31.03.2024.pdf,26,3,BALANCE_SHEET
Patundshmëritë dhe pajisjet,14472.0,14187.0,2024-03-31,be_bs_31.03.2024.pdf,27,3,BALANCE_SHEET
Pasuritë e paprekshme,1578.0,1619.0,2024-03-31,be_bs_31.03.2024.pdf,28,3,BALANCE_SHEET
Pasuritë tatimore të shtyra,0.0,0.0,2024-03-31,be_bs_31.03.2024.pdf,29,3,BALANCE_SHEET
Pasuritë tjera,11317.0,9898.0,2024-03-31,be_bs_31.03.2024.pdf,30,3,BALANCE_SHEET
Gjithsej pasuritë,607931.0,610237.0,2024-03-31,be_bs_31.03.2024.pdf,31,3,BALANCE_SHEET
Depozitat e klientëve,537067.0,537814.0,2024-03-31,be_bs_31.03.2024.pdf,32,3,BALANCE_SHEET
Detyrimet ndaj bankave,1487.0,1943.0,2024-03-31,be_bs_31.03.2024.pdf,33,3,BALANCE_SHEET
Fondet tjera të huazuara,0.0,0.0,2024-03-31,be_bs_31.03.2024.pdf,34,3,BALANCE_SHEET
Detyrimet tatimore të shtyra,0.0,0.0,2024-03-31,be_bs_31.03.2024.pdf,35,3,BALANCE_SHEET
Detyrimet tjera,4490.0,4436.0,2024-03-31,be_bs_31.03.2024.pdf,36,3,BALANCE_SHEET
Gjithsej detyrimet,543044.0,544193.0,2024-03-31,be_bs_31.03.2024.pdf,37,3,BALANCE_SHEET
Kapitali aksionar,29422.0,29422.0,2024-03-31,be_bs_31.03.2024.pdf,38,3,BALANCE_SHEET
Rezervat e kapitalit,4633.0,4712.0,2024-03-31,be_bs_31.03.2024.pdf,40,3,BALANCE_SHEET
Fitimi i mbajtur/(humbja) nga vitet paraprake,19107.0,29893.0,2024-03-31,be_bs_31.03.2024.pdf,41,3,BALANCE_SHEET
