BANK_ID,REPORT_DATE,DT_REPORT,STATEMENT_TYPE,CATEGORY_TYPE,CATEGORY_CODE,ORIGINAL_CATEGORY,PREVIOUS_VALUE,CURRENT_VALUE,CURR_ID,FILE_NAME,DATA_SOURCE,EXTRACTION_DATE
3,2013-09-30,2013-09-30,BALANCE_SHEET,BALANCE,29,Pasuritë tatimore të shtyra,0.0,0.0,1,be_bs_30.09.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-09-30,2013-09-30,BALANCE_SHEET,BALANCE,30,Pasuritë tjera,1736.0,1565.0,1,be_bs_30.09.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-09-30,2013-09-30,BALANCE_SHEET,BALANCE,31,Gjithsej pasuritë,164719.0,170481.0,1,be_bs_30.09.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-09-30,2013-09-30,BALANCE_SHEET,BALANCE,32,Depozitat e klientëve,147651.0,153725.0,1,be_bs_30.09.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-09-30,2013-09-30,BALANCE_SHEET,BALANCE,33,Detyrimet ndaj bankave,0.0,0.0,1,be_bs_30.09.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-09-30,2013-09-30,BALANCE_SHEET,BALANCE,34,Fondet tjera të huazuara,0.0,0.0,1,be_bs_30.09.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-09-30,2013-09-30,BALANCE_SHEET,BALANCE,35,Detyrimet tatimore të shtyra,0.0,0.0,1,be_bs_30.09.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-09-30,2013-09-30,BALANCE_SHEET,BALANCE,36,Detyrimet tjera,4000.0,3022.0,1,be_bs_30.09.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-09-30,2013-09-30,BALANCE_SHEET,BALANCE,37,Gjithsej detyrimet,151651.0,156747.0,1,be_bs_30.09.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-09-30,2013-09-30,BALANCE_SHEET,BALANCE,38,Kapitali aksionar,14779.0,14779.0,1,be_bs_30.09.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-09-30,2013-09-30,BALANCE_SHEET,BALANCE,40,Rezervat e kapitalit,101.0,101.0,1,be_bs_30.09.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-09-30,2013-09-30,BALANCE_SHEET,BALANCE,41,Fitimi i mbajtur/(humbja) nga vitet paraprake,-3339.0,-3338.0,1,be_bs_30.09.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-09-30,2013-09-30,BALANCE_SHEET,BALANCE,42,Fitimi/(humbja) e vitit aktual,1527.0,2192.0,1,be_bs_30.09.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-09-30,2013-09-30,BALANCE_SHEET,BALANCE,43,Përbërësit tjerë të ekuitetit,0.0,0.0,1,be_bs_30.09.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-09-30,2013-09-30,BALANCE_SHEET,BALANCE,44,Gjithsej ekuiteti i aksionarëve,13068.0,13734.0,1,be_bs_30.09.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-09-30,2013-09-30,BALANCE_SHEET,BALANCE,45,Gjithsej detyrimet dhe ekuiteti i aksionarëve,164719.0,170481.0,1,be_bs_30.09.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-09-30,2013-09-30,INCOME_STATEMENT,INCOME,10,Gjithsej të hyrat,1274.0,2025.0,1,be_is_30.09.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-09-30,2013-09-30,INCOME_STATEMENT,INCOME,11,Provizionet për humbjet nga kreditë,423.0,167.0,1,be_is_30.09.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-09-30,2013-09-30,INCOME_STATEMENT,INCOME,14,Fitimi/(humbja) para tatimit,1697.0,2192.0,1,be_is_30.09.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-09-30,2013-09-30,INCOME_STATEMENT,INCOME,15,Shpenzimet e tatimit në fitim,-170.0,0.0,1,be_is_30.09.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-09-30,2013-09-30,INCOME_STATEMENT,INCOME,16,Fitimi/(humbja) neto,1527.0,2192.0,1,be_is_30.09.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-09-30,2013-09-30,INCOME_STATEMENT,INCOME,17,Të ardhurat tjera gjithëpërfshirëse,0.0,0.0,1,be_is_30.09.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-09-30,2013-09-30,INCOME_STATEMENT,INCOME,19,Gjithsej të ardhurat gjithëpërfshirëse,1527.0,2192.0,1,be_is_30.09.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-09-30,2013-09-30,INCOME_STATEMENT,INCOME,3,Neto të hyrat nga interesi,3499.0,5243.0,1,be_is_30.09.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-09-30,2013-09-30,INCOME_STATEMENT,INCOME,4,Të hyrat nga tarifat dhe komisionet,1212.0,1923.0,1,be_is_30.09.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-09-30,2013-09-30,INCOME_STATEMENT,INCOME,5,Shpenzimet e tarifave dhe komisioneve,-664.0,-1039.0,1,be_is_30.09.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-09-30,2013-09-30,INCOME_STATEMENT,INCOME,6,Neto të hyrat nga tarifat dhe komisionet,548.0,884.0,1,be_is_30.09.2013.pdf,Banka Ekonomike,2026-03-21
