INCOME_CATEGORY,PREVIOUS_INCOME_VALUE,CURRENT_INCOME_VALUE,DT_REPORT,FILE_NAME,CATEGORY_CODE,BANK_ID,STATEMENT_TYPE
Shpenzimet e tarifave dhe komisioneve,-976.0,-1313.0,2021-12-31,be_is_31.12.2021.pdf,5,3,INCOME_STATEMENT
Neto të hyrat nga tarifat dhe komisionet,1825.0,2467.0,2021-12-31,be_is_31.12.2021.pdf,6,3,INCOME_STATEMENT
Neto të hyrat nga tregtimi,190.0,299.0,2021-12-31,be_is_31.12.2021.pdf,7,3,INCOME_STATEMENT
Neto të hyrat nga instrumentet tjera financiare,40.0,57.0,2021-12-31,be_is_31.12.2021.pdf,8,3,INCOME_STATEMENT
Neto të hyrat (shpenzimet) tjera operative,-7890.0,-11263.0,2021-12-31,be_is_31.12.2021.pdf,9,3,INCOME_STATEMENT
Gjithsej të hyrat,7484.0,10156.0,2021-12-31,be_is_31.12.2021.pdf,10,3,INCOME_STATEMENT
Provizionet për humbjet nga kreditë,-1063.0,-2273.0,2021-12-31,be_is_31.12.2021.pdf,11,3,INCOME_STATEMENT
Shpenzimet e tatimit në fitim,-642.0,-805.0,2021-12-31,be_is_31.12.2021.pdf,15,3,INCOME_STATEMENT
Fitimi/(humbja) neto,5779.0,7078.0,2021-12-31,be_is_31.12.2021.pdf,16,3,INCOME_STATEMENT
Të ardhurat tjera gjithëpërfshirëse,90.0,-32.0,2021-12-31,be_is_31.12.2021.pdf,17,3,INCOME_STATEMENT
Gjithsej të ardhurat gjithëpërfshirëse,5869.0,7046.0,2021-12-31,be_is_31.12.2021.pdf,19,3,INCOME_STATEMENT
,0.0,0.0,2022-12-31,be_is_31.12.2022.pdf,,3,INCOME_STATEMENT
Të hyrat nga interesi,17937.0,24577.0,2022-12-31,be_is_31.12.2022.pdf,1,3,INCOME_STATEMENT
Shpenzimet e interesit,-2268.0,-3205.0,2022-12-31,be_is_31.12.2022.pdf,2,3,INCOME_STATEMENT
Neto të hyrat nga interesi,15669.0,21372.0,2022-12-31,be_is_31.12.2022.pdf,3,3,INCOME_STATEMENT
Të hyrat nga tarifat dhe komisionet,3483.0,4752.0,2022-12-31,be_is_31.12.2022.pdf,4,3,INCOME_STATEMENT
Shpenzimet e tarifave dhe komisioneve,-847.0,-1026.0,2022-12-31,be_is_31.12.2022.pdf,5,3,INCOME_STATEMENT
Neto të hyrat nga tarifat dhe komisionet,2636.0,3725.0,2022-12-31,be_is_31.12.2022.pdf,6,3,INCOME_STATEMENT
Neto të hyrat nga tregtimi,9.0,-4.0,2022-12-31,be_is_31.12.2022.pdf,7,3,INCOME_STATEMENT
Neto të hyrat nga instrumentet tjera financiare,236.0,241.0,2022-12-31,be_is_31.12.2022.pdf,8,3,INCOME_STATEMENT
Neto të hyrat (shpenzimet) tjera operative,-7895.0,-11674.0,2022-12-31,be_is_31.12.2022.pdf,9,3,INCOME_STATEMENT
Gjithsej të hyrat,10654.0,13661.0,2022-12-31,be_is_31.12.2022.pdf,10,3,INCOME_STATEMENT
Provizionet për humbjet nga kreditë,-2517.0,-2346.0,2022-12-31,be_is_31.12.2022.pdf,11,3,INCOME_STATEMENT
Shpenzimet e tatimit në fitim,-814.0,-1294.0,2022-12-31,be_is_31.12.2022.pdf,15,3,INCOME_STATEMENT
Fitimi/(humbja) neto,7324.0,10020.0,2022-12-31,be_is_31.12.2022.pdf,16,3,INCOME_STATEMENT
Të ardhurat tjera gjithëpërfshirëse,-67.0,8.0,2022-12-31,be_is_31.12.2022.pdf,17,3,INCOME_STATEMENT
Gjithsej të ardhurat gjithëpërfshirëse,7257.0,10029.0,2022-12-31,be_is_31.12.2022.pdf,19,3,INCOME_STATEMENT
Të hyrat nga interesi,22642.0,30743.0,2023-12-31,be_is_31.12.2023.pdf,1,3,INCOME_STATEMENT
Shpenzimet e interesit,-3720.0,-5383.0,2023-12-31,be_is_31.12.2023.pdf,2,3,INCOME_STATEMENT
Neto të hyrat nga interesi,18922.0,25359.0,2023-12-31,be_is_31.12.2023.pdf,3,3,INCOME_STATEMENT
Të hyrat nga tarifat dhe komisionet,3543.0,4903.0,2023-12-31,be_is_31.12.2023.pdf,4,3,INCOME_STATEMENT
Shpenzimet e tarifave dhe komisioneve,-1011.0,-1360.0,2023-12-31,be_is_31.12.2023.pdf,5,3,INCOME_STATEMENT
Neto të hyrat nga tarifat dhe komisionet,2532.0,3543.0,2023-12-31,be_is_31.12.2023.pdf,6,3,INCOME_STATEMENT
Neto të hyrat nga tregtimi,38.0,67.0,2023-12-31,be_is_31.12.2023.pdf,7,3,INCOME_STATEMENT
,384.0,391.0,2023-12-31,be_is_31.12.2023.pdf,,3,INCOME_STATEMENT
Neto të hyrat (shpenzimet) tjera operative,-11284.0,-17151.0,2023-12-31,be_is_31.12.2023.pdf,9,3,INCOME_STATEMENT
Gjithsej të hyrat,10593.0,12209.0,2023-12-31,be_is_31.12.2023.pdf,10,3,INCOME_STATEMENT
Provizionet për humbjet nga kreditë,-245.0,698.0,2023-12-31,be_is_31.12.2023.pdf,11,3,INCOME_STATEMENT
Fitimi/(humbja) para tatimit,10348.0,12907.0,2023-12-31,be_is_31.12.2023.pdf,14,3,INCOME_STATEMENT
,-1035.0,-1182.0,2023-12-31,be_is_31.12.2023.pdf,,3,INCOME_STATEMENT
Fitimi/(humbja) neto,9313.0,11726.0,2023-12-31,be_is_31.12.2023.pdf,16,3,INCOME_STATEMENT
Të ardhurat tjera gjithëpërfshirëse,0.0,-117.0,2023-12-31,be_is_31.12.2023.pdf,17,3,INCOME_STATEMENT
Gjithsej të ardhurat gjithëpërfshirëse,9313.0,11609.0,2023-12-31,be_is_31.12.2023.pdf,19,3,INCOME_STATEMENT
,0.0,0.0,2024-12-31,be_is_31.12.2024.pdf,,3,INCOME_STATEMENT
Të hyrat nga interesi,26578.0,35971.0,2024-12-31,be_is_31.12.2024.pdf,1,3,INCOME_STATEMENT
Shpenzimet e interesit,-5600.0,-7678.0,2024-12-31,be_is_31.12.2024.pdf,2,3,INCOME_STATEMENT
Neto të hyrat nga interesi,20979.0,28293.0,2024-12-31,be_is_31.12.2024.pdf,3,3,INCOME_STATEMENT
Të hyrat nga tarifat dhe komisionet,4690.0,6293.0,2024-12-31,be_is_31.12.2024.pdf,4,3,INCOME_STATEMENT
Shpenzimet e tarifave dhe komisioneve,-1361.0,-1812.0,2024-12-31,be_is_31.12.2024.pdf,5,3,INCOME_STATEMENT
Neto të hyrat nga tarifat dhe komisionet,3329.0,4480.0,2024-12-31,be_is_31.12.2024.pdf,6,3,INCOME_STATEMENT
Neto të hyrat nga tregtimi,135.0,155.0,2024-12-31,be_is_31.12.2024.pdf,7,3,INCOME_STATEMENT
,356.0,375.0,2024-12-31,be_is_31.12.2024.pdf,,3,INCOME_STATEMENT
Neto të hyrat (shpenzimet) tjera operative,-13178.0,-18995.0,2024-12-31,be_is_31.12.2024.pdf,9,3,INCOME_STATEMENT
Gjithsej të hyrat,11620.0,14308.0,2024-12-31,be_is_31.12.2024.pdf,10,3,INCOME_STATEMENT
Provizionet për humbjet nga kreditë,-2480.0,-2652.0,2024-12-31,be_is_31.12.2024.pdf,11,3,INCOME_STATEMENT
,-914.0,-963.0,2024-12-31,be_is_31.12.2024.pdf,,3,INCOME_STATEMENT
Fitimi/(humbja) neto,8227.0,10694.0,2024-12-31,be_is_31.12.2024.pdf,16,3,INCOME_STATEMENT
Të ardhurat tjera gjithëpërfshirëse,-117.0,21.0,2024-12-31,be_is_31.12.2024.pdf,17,3,INCOME_STATEMENT
Gjithsej të ardhurat gjithëpërfshirëse,8110.0,10714.0,2024-12-31,be_is_31.12.2024.pdf,19,3,INCOME_STATEMENT
,0.0,0.0,2025-12-31,be_is_31.12.2025.pdf,,3,INCOME_STATEMENT
Të hyrat nga interesi,29089.0,39997.0,2025-12-31,be_is_31.12.2025.pdf,1,3,INCOME_STATEMENT
Shpenzimet e interesit,-6174.0,-8880.0,2025-12-31,be_is_31.12.2025.pdf,2,3,INCOME_STATEMENT
Neto të hyrat nga interesi,22915.0,31117.0,2025-12-31,be_is_31.12.2025.pdf,3,3,INCOME_STATEMENT
Të hyrat nga tarifat dhe komisionet,5156.0,7116.0,2025-12-31,be_is_31.12.2025.pdf,4,3,INCOME_STATEMENT
Shpenzimet e tarifave dhe komisioneve,-3132.0,-4194.0,2025-12-31,be_is_31.12.2025.pdf,5,3,INCOME_STATEMENT
Neto të hyrat nga tarifat dhe komisionet,2024.0,2922.0,2025-12-31,be_is_31.12.2025.pdf,6,3,INCOME_STATEMENT
Neto të hyrat nga tregtimi,114.0,136.0,2025-12-31,be_is_31.12.2025.pdf,7,3,INCOME_STATEMENT
Neto të hyrat nga instrumentet tjera financiare,94.0,103.0,2025-12-31,be_is_31.12.2025.pdf,8,3,INCOME_STATEMENT
Neto të hyrat (shpenzimet)  tjera operative,-12112.0,-17004.0,2025-12-31,be_is_31.12.2025.pdf,9,3,INCOME_STATEMENT
Gjithsej të hyrat,13034.0,17275.0,2025-12-31,be_is_31.12.2025.pdf,10,3,INCOME_STATEMENT
Provizionet për humbjet nga kreditë,-2804.0,-3649.0,2025-12-31,be_is_31.12.2025.pdf,11,3,INCOME_STATEMENT
Fitimi/(humbja) para tatimit,10230.0,13626.0,2025-12-31,be_is_31.12.2025.pdf,14,3,INCOME_STATEMENT
Shpenzimet e tatimit në fitim,-1023.0,-1453.0,2025-12-31,be_is_31.12.2025.pdf,15,3,INCOME_STATEMENT
Fitimi/(humbja) neto,9207.0,12173.0,2025-12-31,be_is_31.12.2025.pdf,16,3,INCOME_STATEMENT
Të ardhurat tjera gjithëpërfshirëse,8.0,128.0,2025-12-31,be_is_31.12.2025.pdf,17,3,INCOME_STATEMENT
Gjithsej të ardhurat gjithëpërfshirëse,9216.0,12301.0,2025-12-31,be_is_31.12.2025.pdf,19,3,INCOME_STATEMENT
